time,true_angle,gyro_meas,accel_meas,filtered_angle
5.17,5.179999999999934,0.9883834305474481,5.0887998780497785,5.185575481999989
5.18,5.189999999999934,1.0531172611942157,5.2889457283534895,5.198941787895358
5.19,5.199999999999934,0.8582299382748094,5.19951370778581,5.207301332999057
5.2,5.209999999999933,0.8721259838627786,5.2314958045415265,5.2165159924876106
5.21,5.219999999999933,1.0867607368132493,5.205358126338272,5.22673423448795
5.22,5.229999999999933,1.1254269384096274,5.047283789116962,5.232171036498422
5.23,5.239999999999933,0.8060767210999782,5.174453185991719,5.238179407490139
5.24,5.2499999999999325,1.1209610766920686,5.072283451541664,5.243910267285301
5.25,5.259999999999932,0.9101428216736127,5.0145089648287495,5.245600805198877
5.26,5.269999999999932,1.0982895336712097,5.243769482126342,5.2560067430462984
5.2700000000000005,5.279999999999932,1.089416145114445,5.327647957189759,5.26857105162238
5.28,5.289999999999932,1.144784699076833,5.208677013631604,5.277665625997032
5.29,5.299999999999931,1.0339387265042508,5.229125380135987,5.286011595610238
5.3,5.309999999999931,1.0708702204295633,5.293388092991782,5.296408874424241
5.3100000000000005,5.319999999999931,1.055747701313855,5.2766954895104545,5.305829686622443
5.32,5.329999999999931,0.9351600784967008,5.231304248054959,5.312395246351971
5.33,5.339999999999931,1.1467135996533464,5.491344269681943,5.328742471354984
5.34,5.34999999999993,0.8071874623342634,5.4518358843840975,5.340139817548057
5.3500000000000005,5.35999999999993,1.0011788013995375,5.43310168965044,5.3525304936106
5.36,5.36999999999993,0.8692284768959725,5.312220931977598,5.359589131016112
5.37,5.37999999999993,1.085457057937169,5.422817849626444,5.371897328791475
5.38,5.3899999999999295,0.8800157851831982,5.274629722584977,5.377318774730024
5.39,5.399999999999929,1.158151970165298,5.3884374534601,5.388721034625564
5.4,5.409999999999929,1.0309139295629173,5.483272756845148,5.401442742761834
5.41,5.419999999999929,0.6382993502280946,5.507005368755308,5.410720844599965
5.42,5.429999999999929,0.9866535456797642,5.314757142095749,5.417239331740851
5.43,5.4399999999999284,1.0746972264678785,5.318627286395542,5.4244983698595535
5.44,5.449999999999928,0.9103424896912038,5.314650023621402,5.429787366977483
5.45,5.459999999999928,0.9802914773630136,5.34359064355898,5.43644232230181
5.46,5.469999999999928,1.1064720886187438,5.646512628699674,5.453357093927243
5.47,5.479999999999928,1.0361476066579274,5.347485444821711,5.459982712074668
5.48,5.489999999999927,0.7999104526652839,5.309780839476758,5.462926750293789
5.49,5.499999999999927,1.0511270229195389,5.406831855774131,5.471137998672297
5.5,5.509999999999927,0.8777033295292926,5.358889160466606,5.475929789493214
5.51,5.519999999999927,0.9929052588492157,5.601273434883312,5.489072044725156
5.5200000000000005,5.5299999999999265,0.9329587141108043,5.5230522658935515,5.498872465294363
5.53,5.539999999999926,0.9738641713192377,5.273359271664709,5.501136664553265
5.54,5.549999999999926,0.9201203150983066,5.598849232501884,5.512699397095217
5.55,5.559999999999926,1.0855337819244932,5.34967555357177,5.517914149727091
5.5600000000000005,5.569999999999926,1.0903337371058308,5.718683623085719,5.534254831671648
5.57,5.5799999999999255,1.0670855635429772,5.683168664644752,5.548840827447453
5.58,5.589999999999925,1.0877671799286597,5.749067050543102,5.565239251695324
5.59,5.599999999999925,1.0932869191553158,5.575112007905372,5.5759237579994805
5.6000000000000005,5.609999999999925,0.8544430586752809,5.626421925627755,5.585535761844359
5.61,5.619999999999925,1.0027351692493232,5.4098598417649075,5.589677297138999
5.62,5.629999999999924,0.7921257609965495,5.602235962143672,5.597481022088872
5.63,5.639999999999924,0.9068950989613026,5.66471743749507,5.608071897176686
5.64,5.649999999999924,0.9674737164449477,5.566842589699971,5.615948695484391
